try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,20,2,0.6093701293392979,2.8911393851803733,0.9992579297009928,2.149057819438167,0.9485625937858292,FALSE,FALSE,TRUE,-0.14559636292728068,TRUE,ok,4,0.133951,0.111466,0.1595785,TRUE,0.9485625937858292,TRUE,TRUE,TRUE,TRUE,pass,-0.5879336843505261,327
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,5,3,0.6014443986154445,2.637033963106942,0.99421633811593,3.241580155142583,0.9324615988756376,FALSE,FALSE,TRUE,-0.7443077130745186,TRUE,ok,1,0.080936,0.080936,0.080936,TRUE,0.9324615988756376,TRUE,TRUE,TRUE,TRUE,pass,-0.6062513557867042,328
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,10,1,0.6101574636060988,2.735028523305042,0.9973508777489972,1.109484269260429,0.934984755070466,FALSE,FALSE,TRUE,-0.06118785525527436,TRUE,ok,2,0.137816,0.123119,0.152513,TRUE,0.934984755070466,TRUE,TRUE,TRUE,TRUE,pass,-0.6111710529362033,329
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.045,5,3,0.6163270091134071,2.807108041705541,0.9985100332988748,3.2458965164376425,0.9351900421114184,FALSE,FALSE,TRUE,-0.2263178577828824,TRUE,ok,1,0.080936,0.080936,0.080936,TRUE,0.9351900421114184,TRUE,TRUE,TRUE,TRUE,pass,-0.6115183193980294,330
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.06999999999999999,5,0.5,0.586371926458295,2.4772641520254495,0.979542965896496,0.5662886834004894,0.9355148680829,FALSE,FALSE,TRUE,-0.0547094791424467,TRUE,ok,2,0.129287,0.105759,0.15281499999999998,TRUE,0.9355148680829,TRUE,TRUE,TRUE,TRUE,pass,-0.6122945865811502,331
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,5,3,0.6163270091134071,2.807108041705542,0.9985100332988748,3.241331938304939,0.9365070155338862,FALSE,FALSE,TRUE,-0.2268469401096762,TRUE,ok,1,0.080936,0.080936,0.080936,TRUE,0.9365070155338862,TRUE,TRUE,TRUE,TRUE,pass,-0.6142788814831226,332
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.12,20,0.5,0.5977138105446859,2.596374427653248,0.9920107853584592,0.5715852655004711,0.9377522917948414,FALSE,FALSE,TRUE,-0.05234852479844775,TRUE,ok,2,0.13780399999999998,0.1303055,0.1453025,TRUE,0.9377522917948414,TRUE,TRUE,TRUE,TRUE,pass,-0.6166428187648754,333
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,10,1.5,0.6101574636060988,2.735028523305042,0.9973508777489972,1.637981589115225,0.9377555442812996,FALSE,FALSE,TRUE,-0.1342167480751072,TRUE,ok,2,0.139496,0.1238855,0.1551065,TRUE,0.9377555442812996,TRUE,TRUE,TRUE,TRUE,pass,-0.6167126313578706,334
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,5,1,0.6014443986154445,2.637033963106942,0.99421633811593,1.098136980761774,0.9417917402239724,FALSE,FALSE,TRUE,-0.08713988780468768,TRUE,ok,2,0.13454,0.1080145,0.1610655,TRUE,0.9417917402239724,TRUE,TRUE,TRUE,TRUE,pass,-0.6249116384833737,335
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.095,10,1.5,0.6101574636060988,2.735028523305042,0.9973508777489972,1.6296361752785744,0.9425578174594236,FALSE,FALSE,TRUE,-0.13409180221323622,TRUE,ok,2,0.139493,0.123884,0.155102,TRUE,0.9425578174594236,TRUE,TRUE,TRUE,TRUE,pass,-0.6262538700940397,336
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,5,2,0.6014443986154445,2.637033963106942,0.99421633811593,2.150266389967874,0.9433401766848832,FALSE,FALSE,TRUE,-0.335232059574987,TRUE,ok,2,0.140191,0.1106305,0.1697515,TRUE,0.9433401766848832,TRUE,TRUE,TRUE,TRUE,pass,-0.6280085114051954,337
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.095,10,2.5,0.6101574636060988,2.735028523305042,0.9973508777489972,2.677260016719811,0.9462574342989652,FALSE,FALSE,TRUE,-0.3649759951612158,TRUE,ok,2,0.141727,0.1249445,0.1585095,TRUE,0.9462574342989652,TRUE,TRUE,TRUE,TRUE,pass,-0.633653103773123,338
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,10,1.5,0.6101574636060988,2.735028523305042,0.9973508777489972,1.6210578402504328,0.9475456572149203,FALSE,FALSE,TRUE,-0.13446660140936978,TRUE,ok,2,0.139502,0.12388849999999998,0.1551155,TRUE,0.9475456572149203,TRUE,TRUE,TRUE,TRUE,pass,-0.6364194724652696,339
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,5,1.5,0.6163270091134071,2.807108041705542,0.9985100332988748,1.6227802883600817,0.9476113685743112,FALSE,FALSE,TRUE,-0.05845476514372361,TRUE,ok,2,0.13779,0.1094985,0.1660815,TRUE,0.9476113685743112,TRUE,TRUE,TRUE,TRUE,pass,-0.6364875875639726,340
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,15,1.5,0.5420939678268957,1.9422857797926736,0.8311976127443744,1.3803064518840986,0.932254150779418,FALSE,FALSE,FALSE,27.492738335395423,TRUE,ok,2,0.137819,0.1255075,0.1501305,TRUE,0.932254150779418,TRUE,TRUE,TRUE,TRUE,pass,-0.9435760398063736,341
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.095,5,2,0.5451909538384682,1.9666834696002988,0.8568439306544439,1.8861410717945548,0.9297755547204932,FALSE,FALSE,FALSE,7.736912729597471,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.9297755547204932,TRUE,TRUE,TRUE,TRUE,pass,-0.9437584792005461,342
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.12,5,1.5,0.5140609054198673,1.735592070286589,0.485151658968753,0.8254190005129204,0.930106391997348,FALSE,FALSE,FALSE,23.891497483926457,TRUE,ok,1,0.085143,0.085143,0.085143,TRUE,0.930106391997348,TRUE,TRUE,TRUE,TRUE,pass,-0.9444201537542557,343
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.1075,15,2.5,0.5881385070380925,2.3428438606061412,0.9918261150087548,2.6990809290437032,0.9334900856102084,FALSE,FALSE,FALSE,-1.54252013075045,TRUE,ok,2,0.13967649999999998,0.12639725,0.15295575,TRUE,0.9334900856102084,TRUE,TRUE,TRUE,TRUE,pass,-0.9460479094679545,344
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.1075,5,3,0.529654768816682,1.84752814176185,0.6976384999993378,2.2846253993455323,0.9335952846401084,FALSE,FALSE,FALSE,68.62111921692039,TRUE,ok,1,0.084854,0.084854,0.084854,TRUE,0.9335952846401084,TRUE,TRUE,TRUE,TRUE,pass,-0.9462583075277545,345
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.095,5,2,0.5451909538384682,1.9666834696002988,0.8568439306544439,1.8790451731765645,0.933286696000098,FALSE,FALSE,FALSE,7.707729586456126,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.933286696000098,TRUE,TRUE,TRUE,TRUE,pass,-0.9482109460037446,346
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.12,15,2,0.5420939678268957,1.9422857797926736,0.8311976127443744,1.8259974502492695,0.9323097495324282,FALSE,FALSE,FALSE,49.43022368337015,TRUE,ok,2,0.13884449999999998,0.12599525,0.15169375,TRUE,0.9323097495324282,TRUE,TRUE,TRUE,TRUE,pass,-0.948826868824416,347
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.12,20,3,0.5560222396307737,2.0546879180549387,0.9236747327854338,3.0083818371640523,0.9343974104717384,FALSE,FALSE,FALSE,36.54112230349725,TRUE,ok,2,0.1383875,0.12766575000000002,0.14910925,TRUE,0.9343974104717384,TRUE,TRUE,TRUE,TRUE,pass,-0.9530021907030365,348
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.12,5,2.5,0.5140609054198673,1.735592070286589,0.485151658968753,1.3406400714302438,0.9345380420303754,FALSE,FALSE,FALSE,66.77281514402573,TRUE,ok,1,0.084911,0.084911,0.084911,TRUE,0.9345380420303754,TRUE,TRUE,TRUE,TRUE,pass,-0.9532834538203104,349
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.095,5,2,0.5451909538384682,1.9666834696002988,0.8568439306544439,1.8779513901565223,0.9338302740427816,FALSE,FALSE,FALSE,7.766151014060989,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.9338302740427816,TRUE,TRUE,TRUE,TRUE,pass,-0.9544377336011339,350
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,10,1,0.52809958866655,1.836032624339385,0.6778947314644759,0.765847064438276,0.9373865420389492,FALSE,FALSE,FALSE,17.425867898858925,TRUE,ok,2,0.13845849999999998,0.12222525,0.15469175,TRUE,0.9373865420389492,TRUE,TRUE,TRUE,TRUE,pass,-0.9564106380814471,351
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.08249999999999999,5,2,0.560639652558834,2.0935236558348684,0.9428938477444117,2.059950879379176,0.9348706878239802,FALSE,FALSE,FALSE,-0.6995046663437168,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.9348706878239802,TRUE,TRUE,TRUE,TRUE,pass,-0.9565185611635311,352
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.1075,15,3,0.5881385070380925,2.3428438606061412,0.9918261150087548,3.2207260629627856,0.936272842233682,FALSE,FALSE,FALSE,-2.226208124542956,TRUE,ok,2,0.140353,0.126726,0.15398,TRUE,0.936272842233682,TRUE,TRUE,TRUE,TRUE,pass,-0.9567530542269237,353
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.1075,5,0.5,0.529654768816682,1.84752814176185,0.6976384999993378,0.4155308338114993,0.935716963367518,FALSE,FALSE,FALSE,1.835859416751597,TRUE,ok,2,0.137955,0.1121085,0.1638015,TRUE,0.935716963367518,TRUE,TRUE,TRUE,TRUE,pass,-0.9582111122506066,354
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.1075,10,2,0.5591016404467655,2.0804975280503992,0.9370167788565076,2.0437460258835927,0.936532002250868,FALSE,FALSE,FALSE,1.7578110303173222,TRUE,ok,2,0.141992,0.12389550000000002,0.1600885,TRUE,0.936532002250868,TRUE,TRUE,TRUE,TRUE,pass,-0.9598411900173066,355
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.12,20,2,0.5560222396307737,2.0546879180549387,0.9236747327854338,2.0120212893467397,0.9380365285218476,FALSE,FALSE,FALSE,16.120866752680968,TRUE,ok,2,0.1372115,0.12709375,0.14732925,TRUE,0.9380365285218476,TRUE,TRUE,TRUE,TRUE,pass,-0.9602804268032549,356
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.06999999999999999,5,1,0.575971730762999,2.228544331249677,0.979850237804446,1.08546650307253,0.9395501702886732,FALSE,FALSE,FALSE,-0.30088154348717283,TRUE,ok,1,0.085444,0.085444,0.085444,TRUE,0.9395501702886732,TRUE,TRUE,TRUE,TRUE,pass,-0.960737894580895,357
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.12,15,3,0.5420939678268957,1.9422857797926736,0.8311976127443744,2.7037081797374416,0.9370807312789068,FALSE,FALSE,FALSE,112.0526490116706,TRUE,ok,2,0.14035550000000002,0.12672725,0.15398375000000003,TRUE,0.9370807312789068,TRUE,TRUE,TRUE,TRUE,pass,-0.9609386480733842,358
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,10,2.5,0.52809958866655,1.836032624339385,0.6778947314644759,1.8458070187596607,0.9398256757236152,FALSE,FALSE,FALSE,110.09367816277856,TRUE,ok,2,0.1431715,0.12446675,0.16187625,TRUE,0.9398256757236152,TRUE,TRUE,TRUE,TRUE,pass,-0.961288905450779,359
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,10,0.5,0.52809958866655,1.836032624339385,0.6778947314644759,0.40263782255351543,0.9411618693171112,FALSE,FALSE,FALSE,4.26150732438637,TRUE,ok,2,0.135234,0.120824,0.149644,TRUE,0.9411618693171112,TRUE,TRUE,TRUE,TRUE,pass,-0.9613914768817601,360
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,15,2.5,0.5420939678268957,1.9422857797926736,0.8311976127443744,2.249032574496232,0.9417355959530076,FALSE,FALSE,FALSE,76.82610001287776,TRUE,ok,2,0.13967649999999998,0.12639725,0.15295575,TRUE,0.9417355959530076,TRUE,TRUE,TRUE,TRUE,pass,-0.9625389301535529,361
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.12,20,1,0.5560222396307737,2.0546879180549387,0.9236747327854338,1.0274992407998071,0.9378836446003675,FALSE,FALSE,FALSE,3.955399761848027,TRUE,ok,2,0.1353705,0.12622325,0.14451775,TRUE,0.9378836446003675,TRUE,TRUE,TRUE,TRUE,pass,-0.9625444747163058,362
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,5,2,0.5140609054198673,1.735592070286589,0.485151658968753,1.0735166172264146,0.9411156769494364,FALSE,FALSE,FALSE,42.47651371906074,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.9411156769494364,TRUE,TRUE,TRUE,TRUE,pass,-0.9638689079024215,363
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.12,10,2.5,0.52809958866655,1.836032624339385,0.6778947314644759,1.836892427084968,0.9443867278684944,FALSE,FALSE,FALSE,109.6792380733281,TRUE,ok,2,0.14316800000000002,0.124465,0.161871,TRUE,0.9443867278684944,TRUE,TRUE,TRUE,TRUE,pass,-0.9678411939845265,364
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.08249999999999999,5,1,0.560639652558834,2.0935236558348684,0.9428938477444117,1.0445446235360578,0.9409783226082366,FALSE,FALSE,FALSE,-0.2068415428838084,TRUE,ok,1,0.085442,0.085442,0.085442,TRUE,0.9409783226082366,TRUE,TRUE,TRUE,TRUE,pass,-0.9687338307320438,365
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.095,5,1.5,0.5451909538384682,1.9666834696002988,0.8568439306544439,1.407196865230799,0.941777180383574,FALSE,FALSE,FALSE,4.317211211004634,TRUE,ok,1,0.085142,0.085142,0.085142,TRUE,0.941777180383574,TRUE,TRUE,TRUE,TRUE,pass,-0.9703315462827188,366
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.1075,10,1,0.5591016404467655,2.0804975280503992,0.9370167788565076,1.0373532911296934,0.9418361007873428,FALSE,FALSE,FALSE,0.3908072334804989,TRUE,ok,2,0.138464,0.122228,0.1547,TRUE,0.9418361007873428,TRUE,TRUE,TRUE,TRUE,pass,-0.9704493870902563,367
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,20,2.5,0.5560222396307737,2.0546879180549387,0.9236747327854338,2.4862989068729804,0.9448529400345343,FALSE,FALSE,FALSE,25.20580584305367,TRUE,ok,2,0.13785550000000002,0.12740625,0.14830475,TRUE,0.9448529400345343,TRUE,TRUE,TRUE,TRUE,pass,-0.9713434340726174,368
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.06999999999999999,5,3,0.575971730762999,2.228544331249677,0.979850237804446,3.1553224892355503,0.9442935622517632,FALSE,FALSE,FALSE,-2.568158152206534,TRUE,ok,1,0.084854,0.084854,0.084854,TRUE,0.9442935622517632,TRUE,TRUE,TRUE,TRUE,pass,-0.9727944942630861,369
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,15,1,0.5420939678268957,1.9422857797926736,0.8311976127443744,0.9211072017904371,0.9458156564740248,FALSE,FALSE,FALSE,12.173427997797717,TRUE,ok,2,0.1364375,0.12486675,0.14800824999999998,TRUE,0.9458156564740248,TRUE,TRUE,TRUE,TRUE,pass,-0.9732688669515982,370
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.12,10,2.5,0.52809958866655,1.836032624339385,0.6778947314644759,1.8372267431113871,0.94421487993549,FALSE,FALSE,FALSE,110.92490295217466,TRUE,ok,2,0.143178,0.12447,0.161886,TRUE,0.94421487993549,TRUE,TRUE,TRUE,TRUE,pass,-0.9752069453865507,371
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.095,5,3,0.5451909538384682,1.9666834696002988,0.8568439306544439,2.757919286750257,0.946558445167336,FALSE,FALSE,FALSE,17.678832879541908,TRUE,ok,1,0.084854,0.084854,0.084854,TRUE,0.946558445167336,TRUE,TRUE,TRUE,TRUE,pass,-0.9798940758502427,372
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.12,15,2,0.5420939678268957,1.9422857797926736,0.8311976127443744,1.7983937329379844,0.9466198609953976,FALSE,FALSE,FALSE,49.61639411080036,TRUE,ok,2,0.138847,0.1259965,0.1516975,TRUE,0.9466198609953976,TRUE,TRUE,TRUE,TRUE,pass,-0.9800169075063659,373
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.12,10,1.5,0.52809958866655,1.836032624339385,0.6778947314644759,1.1130684029776603,0.94948530959056,FALSE,FALSE,FALSE,39.44460455779025,TRUE,ok,2,0.140489,0.1231755,0.15780249999999998,TRUE,0.94948530959056,TRUE,TRUE,TRUE,TRUE,pass,-0.9806081731846686,374
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.08249999999999999,5,1,0.560639652558834,2.0935236558348684,0.9428938477444117,1.035006557730958,0.949649874585536,FALSE,FALSE,FALSE,-0.20610889760432224,TRUE,ok,1,0.085443,0.085443,0.085443,TRUE,0.949649874585536,TRUE,TRUE,TRUE,TRUE,pass,-0.9835071189306316,375
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.12,15,1.5,0.5420939678268957,1.9422857797926736,0.8311976127443744,1.3543371554231274,0.9501300425554194,FALSE,FALSE,FALSE,27.700903610092947,TRUE,ok,2,0.1378215,0.12550825000000002,0.15013475,TRUE,0.9501300425554194,TRUE,TRUE,TRUE,TRUE,pass,-0.9844674548703986,376
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,5,2,0.5741164601884733,2.4984028199857526,0.983100572969548,2.154575772560202,0.931135108585762,FALSE,FALSE,FALSE,-0.9377943910001948,TRUE,ok,1,0.083868,0.083868,0.083868,TRUE,0.931135108585762,TRUE,TRUE,TRUE,TRUE,pass,-1.0533644982609234,377
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,20,2,0.5485132374012404,2.2516216171470544,0.8898472800684468,1.9532583180582153,0.9316200234825568,FALSE,FALSE,FALSE,36.6124317940216,TRUE,ok,4,0.133951,0.111466,0.1595785,TRUE,0.9316200234825568,TRUE,TRUE,TRUE,TRUE,pass,-1.0540485437439813,378
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.06999999999999999,5,2,0.5741164601884733,2.4984028199857526,0.983100572969548,2.1532304231077437,0.9317168865947744,FALSE,FALSE,FALSE,-0.937541247593754,TRUE,ok,2,0.0450385,0.02562375,0.06445325,TRUE,0.9317168865947744,TRUE,TRUE,TRUE,TRUE,pass,-1.0544327928421042,379
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.1075,20,2,0.6093701293392979,2.5297469620328266,0.9866744736652702,2.1614447578089315,0.9314829537311344,FALSE,FALSE,FALSE,-1.0274152569046366,TRUE,ok,4,0.1271515,0.1043735,0.15376,TRUE,0.9314829537311344,TRUE,TRUE,TRUE,TRUE,pass,-1.054631757172732,380
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,15,1,0.5364350579552161,2.1446670855681895,0.7744385755361318,0.8738277331925929,0.932035622811514,FALSE,FALSE,FALSE,20.296553548131836,TRUE,ok,4,0.133073,0.10667050000000002,0.1631075,TRUE,0.932035622811514,TRUE,TRUE,TRUE,TRUE,pass,-1.0548797424018956,381
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,20,0.5,0.5485132374012404,2.2516216171470544,0.8898472800684468,0.5201347277034074,0.9323039093646864,FALSE,FALSE,FALSE,2.2055931607257704,TRUE,ok,4,0.1309455,0.112339,0.15227249999999998,TRUE,0.9323039093646864,TRUE,TRUE,TRUE,TRUE,pass,-1.0554163155082406,382
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,15,3,0.5364350579552162,2.1446670855681904,0.774438575536133,2.533651475585066,0.9327706471793508,FALSE,FALSE,FALSE,184.54412649206975,TRUE,ok,3,0.112195,0.0993515,0.136349,TRUE,0.9327706471793508,TRUE,TRUE,TRUE,TRUE,pass,-1.0564450525744131,383
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.05749999999999999,5,2.5,0.5893227427049736,2.3270939632671395,0.9360420588253866,2.551439775852487,0.9328478647975244,FALSE,FALSE,FALSE,1.1779899363652373,TRUE,ok,2,0.118474,0.08699950000000001,0.1499485,TRUE,0.9328478647975244,TRUE,TRUE,TRUE,TRUE,pass,-1.0571948717910349,384
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.095,10,3,0.5859706116197775,2.29512338125401,0.9189130937662908,2.9970579867018388,0.9331615516644008,FALSE,FALSE,FALSE,16.35692979710417,TRUE,ok,3,0.090723,0.071582,0.125582,TRUE,0.9331615516644008,TRUE,TRUE,TRUE,TRUE,pass,-1.0579055992820263,385
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.05749999999999999,5,1.5,0.5893227427049736,2.3270939632671395,0.9360420588253866,1.5470373586751522,0.933437760982542,FALSE,FALSE,FALSE,0.38199057107800377,TRUE,ok,2,0.1140135,0.08486425,0.14316274999999998,TRUE,0.933437760982542,TRUE,TRUE,TRUE,TRUE,pass,-1.0583746641610703,386
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.12,20,2,0.5485132374012404,1.9701689150036727,0.4571142149621348,1.0217531353235243,0.933912896310444,FALSE,FALSE,FALSE,267.36322791011304,TRUE,ok,4,0.1271515,0.1043735,0.15376,TRUE,0.933912896310444,TRUE,TRUE,TRUE,TRUE,pass,-1.0594916423313512,387
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,10,1.5,0.5553553313502388,2.314787742864168,0.9305074863712102,1.5361394920153546,0.9346555029798452,FALSE,FALSE,FALSE,1.8477786901363475,TRUE,ok,3,0.104957,0.086021,0.136043,TRUE,0.9346555029798452,TRUE,TRUE,TRUE,TRUE,pass,-1.0604052870490899,388
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.028850568505004,0.934850496936608,FALSE,FALSE,FALSE,7.67675501051047,TRUE,ok,3,0.104846,0.085032,0.1391605,TRUE,0.934850496936608,TRUE,TRUE,TRUE,TRUE,pass,-1.0607000135257716,389
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.12,5,3,0.5121641842485012,1.9457580726327095,0.411510083204825,1.3618308435194195,0.9358946859513544,FALSE,FALSE,FALSE,100.22518557650046,TRUE,ok,1,0.083751,0.083751,0.083751,TRUE,0.9358946859513544,TRUE,TRUE,TRUE,TRUE,pass,-1.0628836529921082,390
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,10,1.5,0.5243139777947884,2.042793013218416,0.6031370047689298,1.0092645693803206,0.9360335593009428,FALSE,FALSE,FALSE,50.63813214911143,TRUE,ok,3,0.104957,0.08666299999999999,0.13603949999999998,TRUE,0.9360335593009428,TRUE,TRUE,TRUE,TRUE,pass,-1.0629708768175972,391
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.095,10,1,0.5859706116197776,2.295123381254012,0.9189130937662922,1.0248197486624122,0.9356895151736284,FALSE,FALSE,FALSE,1.7382712113817234,TRUE,ok,3,0.09095,0.0730865,0.120704,TRUE,0.9356895151736284,TRUE,TRUE,TRUE,TRUE,pass,-1.0631282338149581,392
