try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,phi1,e_implied,phi1_calib_ok,phi1_calib_reason,econ_ok,reason_fatal,reason_warn
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.08249999999999999,10,2,0.6159357215946555,2.6007155090654863,0.9924032354938649,2.173898902558722,2.173898902558722,0.9314170353572986,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.08249999999999999,5,0.5,0.5587686888316964,2.0536532146065603,0.6214973852277159,0.3696874047163874,0.3696874047163874,0.9487710106946742,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.045,20,2.5,0.8448367152071128,8.829684493091774,1,2.676763362856582,2.676763362856582,0.9489071896476381,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,20,1,0.597713810544686,2.5963744276532497,0.9920107853584593,1.0973530021728948,1.0973530021728948,0.9404546971803514,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,5,2.5,0.5247265826513904,1.9292952614721401,0.3740240592509488,1.0361334339715542,1.0361334339715542,0.9410565436441085,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,15,1,0.5736994977543342,2.351677593142099,0.946041277269974,1.0477071315748618,1.0477071315748618,0.9411420878540793,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.057499999999999996,10,1.5,0.6948673059428656,3.979443020144735,0.9999998738999735,1.6362479000119494,1.6362479000119494,0.9411775629100662,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,15,2.5,0.857778625413348,10.539487766143873,1,2.698423940711655,2.698423940711655,0.9412901959838551,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.057499999999999996,15,0.5,0.7745984406479737,6.005219110610462,0.9999999999999885,0.5758515984984115,0.5758515984984115,0.9377416011487965,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,2,0.6309948448313425,2.9881509559793127,0.9996495190788648,2.1641503975493834,2.1641503975493834,0.9423092962794861,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,20,3,0.9165178198160903,19.184756299758817,1,3.2244870258495215,3.2244870258495215,0.9427856200472953,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,5,3,0.6163270091134071,2.807108041705542,0.9985100332988749,3.241331938304939,3.241331938304939,0.9365070155338862,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,10,1.5,0.7207075820201487,4.509299702344584,0.9999999981811178,1.644670146889985,1.644670146889985,0.9363579683037138,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,5,1,0.6454245314775241,3.180870135050083,0.9999249744776864,1.1014134377706797,1.1014134377706797,0.94417313137431,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.06999999999999999,5,0.5,0.586371926458295,2.4772641520254495,0.979542965896496,0.5662886834004894,0.5662886834004894,0.9355148680829001,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,15,2.5,0.805645691955165,7.243676945619294,1,2.7153579425765204,2.7153579425765204,0.9354199533597665,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.06999999999999999,10,0.5,0.6677384635732664,3.5118461392896143,0.9999946873539005,0.5774479975691066,0.5774479975691066,0.9351445427989827,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.1075,20,2,0.6560968441580585,3.333810756344861,0.999977926973607,2.1814741024049003,2.1814741024049003,0.9351272388236588,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.06999999999999999,10,1,0.6677384635732664,3.5118461392896143,0.9999946873539005,1.1125537496060134,1.1125537496060134,0.9347815219913572,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,15,1,0.805645691955165,7.243676945619294,1,1.1127957703778522,1.1127957703778522,0.9345829914925592,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.1075,10,3,0.5800489052990447,2.4136542002972203,0.9664268736365648,3.10725706149824,3.10725706149824,0.9459406037981448,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,5,1,0.5711358947982831,2.3271743044522566,0.9351142408002607,1.0302613342180849,1.0302613342180849,0.9464727136831959,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,10,2,0.7681642011121822,5.790055429272915,0.9999999999999354,2.185632156557404,2.185632156557404,0.9333684050536122,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,15,0.5,0.857778625413348,10.539487766143873,1,0.5702549470122904,0.5702549470122904,0.9469448758475421,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.095,5,3,0.5557638239966701,2.186177941046314,0.823474846336641,2.6915362988132987,2.6915362988132987,0.9327106382019712,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,20,2.5,0.597713810544686,2.5963744276532497,0.9920107853584593,2.7019279545405883,2.7019279545405883,0.9326773347754311,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,10,1,0.6394491625457588,3.099193340276756,0.9998558039930688,1.1151148867327723,1.1151148867327723,0.9325100188015527,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,5,1.5,0.6163270091134071,2.807108041705542,0.9985100332988749,1.6227802883600817,1.6227802883600817,0.9476113685743112,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,20,3,0.7587700817033393,5.496524706474655,0.9999999999993241,3.2073405734263365,3.2073405734263365,0.9478257548279017,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,20,1.5,0.8694322669185084,11.636142894918827,1,1.6526660003932194,1.6526660003932194,0.9318277254046415,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,10,2.5,0.7451621065139816,5.109705982126466,0.9999999999850797,2.7269864863716067,2.7269864863716067,0.9314310916671602,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.1075,10,0.5,0.5800489052990447,2.4136542002972203,0.9664268736365648,0.5618559967027977,0.5618559967027977,0.9312233737625195,TRUE,ok,TRUE,ok,ok
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,5,2.5,0.6454245314775241,3.180870135050083,0.9999249744776864,2.7274935392662885,2.7274935392662885,0.9311891667679038,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.1075,15,1,0.5826104978681631,2.263592024356151,0.8980203275354913,0.9974890701007099,0.9974890701007099,0.9403815597105095,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,20,0.5,0.6670039543639891,3.2482593970387508,0.9999569350556508,0.5741483443882317,0.5741483443882317,0.940485978590054,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,5,1.5,0.5587686888316964,2.0536532146065603,0.6214973852277159,1.0335910196648912,1.0335910196648912,0.9406487279241199,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.12,15,1.5,0.5364350579552162,1.8765836998721668,0.28482600142452313,0.4966745264362544,0.4966745264362544,0.9407347815667618,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,10,1.5,0.6159357215946555,2.6007155090654863,0.9924032354938649,1.6247673111036423,1.6247673111036423,0.9408146279127654,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.02,10,2.5,0.7497599965864213,4.858776236242878,0.9999999998906965,2.704515785747208,2.704515785747208,0.9391699664363342,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.045,5,2,0.604360239081273,2.47717862927907,0.9798483578217517,2.129671352892183,2.129671352892183,0.9389696268993952,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.0325,15,0.5,0.8113029964002764,6.972354292498292,1,0.5751397491432727,0.5751397491432727,0.9389022421148655,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.045,15,2,0.7809137156371934,5.780284730751188,0.9999999999999314,2.173253791825846,2.173253791825846,0.9386846615304737,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,10,1,0.5859706116197775,2.2951233812540104,0.9189130937662912,1.0227809771895409,1.0227809771895409,0.9375546819430005,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.057499999999999996,20,3,0.8091760696193299,6.876565197493313,1,3.2425902039976795,3.2425902039976795,0.9375221069415701,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.0325,5,2,0.6192029050692862,2.636942924617308,0.994303703119656,2.165805196622387,2.165805196622387,0.9366527559371279,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.1075,10,1.5,0.5553553313502388,2.025439275006147,0.5671413180709323,0.9509639642434196,0.9509639642434196,0.9366411458241143,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,15,1,0.6700694132326794,3.293506961636436,0.9999700136621692,1.102058759564534,1.102058759564534,0.9436611293513076,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.06999999999999999,20,0.5,0.7675744214939847,5.3554743606493584,0.9999999999979445,0.5768519374076277,0.5768519374076277,0.9361154309817038,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.12,20,3,0.5485132374012405,1.9701689150036745,0.45711421496213833,1.5077247506473215,1.5077247506473215,0.9360744686856629,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.06999999999999999,20,2,0.7675744214939847,5.3554743606493584,0.9999999999979445,2.180039309873246,2.180039309873246,0.9357629427858807,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.057499999999999996,20,2,0.8091760696193299,6.876565197493313,1,2.1812319025164473,2.1812319025164473,0.9352513126396553,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.12,10,2,0.5243139777947884,1.787443886566114,0.1633151233409257,0.3880400284193456,0.3880400284193456,0.9448258422598682,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.06999999999999999,15,3,0.7101266065033779,3.9727277238044527,0.9999998690571577,3.2174032033421103,3.2174032033421103,0.9448612483550841,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.0325,5,3,0.6192029050692862,2.636942924617308,0.994303703119656,3.2382726082811137,3.2382726082811137,0.9334949446901382,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.057499999999999996,15,1.5,0.7471555690383842,4.7920243531662905,0.9999999998135536,1.6270293383160608,1.6270293383160608,0.9465102831607181,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.057499999999999996,5,1.5,0.5893227427049736,2.3270939632671395,0.9360420588253866,1.5470373586751522,1.5470373586751522,0.9334377609825419,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.045,15,1,0.7809137156371934,5.780284730751188,0.9999999999999314,1.0986541303573176,1.0986541303573176,0.9466127430492525,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.1075,20,2,0.6093701293392981,2.5297469620328292,0.9866744736652704,2.1266582497861237,2.1266582497861237,0.9467195528632876,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.057499999999999996,5,2.5,0.5893227427049736,2.3270939632671395,0.9360420588253866,2.551439775852487,2.551439775852487,0.9328478647975244,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,15,3,0.6700694132326794,3.293506961636436,0.9999700136621692,3.2609475702978674,3.2609475702978674,0.9322167791580993,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,5,3,0.5433077927350514,1.9292286562902894,0.37766105843578607,1.23745429397095,1.23745429397095,0.9479002020699236,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,20,1.5,0.6670039543639891,3.2482593970387508,0.9999569350556508,1.6245741777587683,1.6245741777587683,0.9479009476242826,TRUE,ok,TRUE,ok,ok
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.02,15,2,0.8383495730379544,8.410264657291657,1,2.1516798208467667,2.1516798208467667,0.9480964501480446,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.06999999999999999,10,2.5,0.6677384635732664,3.5118461392896143,0.9999946873539005,2.7018884176854048,2.7018884176854048,0.9400783177273665,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,5,2.5,0.5557638239966701,2.186177941046314,0.823474846336641,2.2332287802128126,2.2332287802128126,0.9397546433382481,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.057499999999999996,10,0.5,0.6948673059428656,3.979443020144735,0.9999998738999735,0.5737515531713143,0.5737515531713143,0.9411738128903159,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.057499999999999996,5,1,0.6014443986154445,2.637033963106942,0.9942163381159301,1.098136980761774,1.098136980761774,0.9417917402239725,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,3,0.5402842628723233,2.0537241154535764,0.6178515375160553,2.018589894892648,2.018589894892648,0.9380581054820293,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,5,1,0.5711358947982831,2.3271743044522566,0.9351142408002607,1.0347786472411826,1.0347786472411826,0.9423408990898752,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,1.5,0.6394491625457588,3.099193340276756,0.9998558039930688,1.6421932025579737,1.6421932025579737,0.9376385821054115,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,20,3,0.6560968441580585,3.333810756344861,0.999977926973607,3.225672932993621,3.225672932993621,0.9424184795138474,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.06999999999999999,15,1,0.74019094594269,4.978501503749476,0.9999999999573783,1.1099279160145672,1.1099279160145672,0.9369977860289522,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.057499999999999996,5,2,0.6014443986154445,2.637033963106942,0.9942163381159301,2.150266389967874,2.150266389967874,0.9433401766848833,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.12,15,1,0.5736994977543342,2.351677593142099,0.946041277269974,1.0529264790471644,1.0529264790471644,0.9364768546444786,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,2,0.7101161684485132,4.280697745573784,0.9999999886747158,2.178417082643137,2.178417082643137,0.9364597778834163,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.045,20,2.5,0.8694322669185084,11.636142894918827,1,2.712716918298975,2.712716918298975,0.9363306517042412,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,2.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,1.6783710884395988,1.6783710884395988,0.9441468902228208,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.045,10,3,0.7207075820201487,4.509299702344584,0.9999999981811178,3.2496596150333064,3.2496596150333064,0.9354825903857613,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,1,0.7101161684485132,4.280697745573784,0.9999999886747158,1.1006930992007258,1.1006930992007258,0.9448591886602336,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.0325,20,1,0.8952895545637636,14.941103229286236,1,1.100194198964164,1.100194198964164,0.9452876601050643,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.0325,20,2.5,0.8952895545637636,14.941103229286236,1,2.686803653393872,2.686803653393872,0.9453612275655368,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.0325,20,2,0.8952895545637636,14.941103229286236,1,2.1827863974263892,2.1827863974263892,0.9345852633153929,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.06999999999999999,20,0.5,0.801540159641676,7.057677426565586,1,0.5777965048793704,0.5777965048793704,0.9345850925711963,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,20,1.5,0.6560968441580585,3.333810756344861,0.999977926973607,1.6478919482324275,1.6478919482324275,0.9345072000092116,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,1.5,0.7025480784470332,4.127322711513228,0.9999999613696587,1.648149808845483,1.648149808845483,0.9343810458184302,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.057499999999999996,10,1.5,0.6948673059428656,3.979443020144735,0.9999998738999735,1.6280078626470642,1.6280078626470642,0.9459412612086485,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,2.5,0.6394491625457588,3.099193340276756,0.9998558039930688,2.7193447030615063,2.7193447030615063,0.9339159934830926,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,15,0.5,0.6619421731626147,3.4216707079717494,0.999989070256129,0.5705548874801025,0.5705548874801025,0.9464374891484848,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.12,10,1,0.5493325169318342,2.130042355672596,0.7485671471253609,0.8451945094857365,0.8451945094857365,0.9330007924509225,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,0.5,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.36831325399689374,0.36831325399689374,0.9473614239279328,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.057499999999999996,5,3,0.6014443986154445,2.637033963106942,0.9942163381159301,3.241580155142583,3.241580155142583,0.9324615988756376,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,10,1.5,0.6101574636060988,2.7350285233050426,0.9973508777489971,1.6210578402504328,1.6210578402504328,0.9475456572149205,TRUE,ok,TRUE,ok,ok
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,1,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.7055194752989337,0.7055194752989337,0.9324356882385406,TRUE,ok,TRUE,ok,ok
